binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,pd qcut2,random choice 4,random choice 2,target,semi_constant_1,min max scaling,outliers 1,pd qcut3,constant_2,uniform corr 2,constant_1,multicollinearity 3,duplicate_2,random choice 7,correlated w target 2,multicollinearity 1,duplicate_1,uniform corr 1,multicollinearity 4,standard scaling,semi_constant_2,correlated w target 1,random label num 13,outliers 2,corr_feature_class,informative_1,multicollinearity 2,random label num 4,informative_2,pd qcut1,class
,,,20-06-2024,,lisa16@example.org,02522 Brian Mall,East Jaredville,NM,17084,Q3,,Rand Choice 2,0.41541369,q_const_0,294.0785319,0.51818822,G4,constant_value,,constant_value,,0.101908529,,,-1.731129999,0.084887089,,-0.853681649,36600.71063,q_const_0,-0.387839399,label num hi 1,4.203541246,,0.084887089,-2.082501162,,0.101908529,High,1
binary_2,,,10-09-1921,,hshaffer@example.com,04702 Walter Rapid Suite 251,,,18205,,East,Rand Choice 2,-2.181746829,q_const_0,186.5801106,0.367276472,G3,constant_value,0.392086515,constant_value,,-0.85610674,Monday,,-0.261188612,1.931184223,,0.545570803,62641.00813,q_const_0,0.190801832,label num hi 6,2.257411029,3.644787384,1.931184223,,,-0.85610674,Low,0
binary_1,Desiree,Davis,22-11-1971,,benjamincharles@example.org,043 Burton Brooks,Kevinside,AK,3876,,,Rand Choice 2,-1.652123325,q_const_0,261.0022533,0.036194298,G3,constant_value,0.066070014,constant_value,-1.578066509,-0.987562306,Thursday,,-0.517455181,-0.814051355,,,53927.33143,q_const_0,3.060666865,label num hi 4,,-5.523781675,-0.814051355,0.267818989,label num lo 3,-0.987562306,Low,0
binary_2,,Hansen,04-04-1954,+1-397-832-3277x63202,jstevens@example.org,,Jeremyshire,WI,54703,Q4,South,Rand Choice 2,3.188462282,q_const_0,393.1413089,1.20599629,G6,constant_value,0.909295718,constant_value,,1.239085936,,,1.892499676,-1.058145208,,0.556629769,53679.62995,q_const_0,-1.774315196,,-1.719080649,0.555154983,-1.058145208,0.967055733,label num lo 2,1.239085936,High,1
binary_2,Andrew,Garcia,09-03-2001,513-872-8914x20115,shannon23@example.com,604 Carmen Stream Suite 447,East Heatherville,NM,,Q1,West,Rand Choice 1,-3.417871168,q_const_0,385.5594993,0.509757591,G1,constant_value,0.213859179,constant_value,,-1.382500428,Thursday,,-1.220313241,2.299508696,,1.763071031,61874.42156,q_const_0,-5.069904371,label num hi 10,,,2.299508696,-1.756040422,label num lo 2,-1.382500428,Low,0
binary_2,Timothy,Werner,26-09-1981,,debbie10@example.com,,,,,Q4,South,Rand Choice 1,3.789067121,q_const_0,243.9447668,1.331972416,G6,constant_value,,constant_value,,1.944044527,,,-0.380738116,2.018603479,,0.078380026,55823.00814,q_const_0,2.337263325,,3.310191935,,2.018603479,-0.658450195,label num lo 1,1.944044527,High,1
binary_2,Steven,Trujillo,15-01-1994,,,,,NH,,,South,Rand Choice 2,0.956543139,q_const_0,166.1667782,0.909807526,G4,constant_value,,constant_value,,0.278520818,Monday,-2.440534233,0.166808333,-0.466456078,,-0.567719939,39406.98753,q_const_0,1.82004092,label num hi 5,2.203226573,,-0.466456078,0.694537997,label num lo 3,0.278520818,High,0
binary_1,Dawn,Ramos,09-04-1969,(582)827-7700,christinemarshall@example.com,,,,,Q1,,Rand Choice 2,-2.366969493,q_const_0,325.5163435,-4.653202348,G3,constant_value,,constant_value,,-0.772130067,Friday,,-0.919724572,3.166705228,,-2.031267859,43353.46858,q_const_0,-1.692253563,label num hi 12,,0.460287419,3.166705228,-1.233675388,,-0.772130067,Low,0
binary_2,Bradley,Castillo,,853.998.4870x750,jamesmary@example.com,176 Michael Camp,East Christopherchester,OH,98444,Q3,,Rand Choice 2,0.200069568,q_const_0,402.5978406,-5.10789035,G4,constant_value,0.738058998,constant_value,,-0.012814401,Friday,0.214681981,-0.230582155,-0.017795778,0.143748987,1.802951141,,q_const_0,-2.691104604,label num hi 8,,,-0.017795778,0.483173078,label num lo 1,-0.012814401,High,1
binary_2,,Marquez,01-01-2004,,michael08@example.com,,,,,Q3,North,Rand Choice 1,0.281560411,q_const_0,475.6447893,1.140734776,G4,constant_value,0.287231103,constant_value,-0.775228536,-0.06063491,Sunday,,0.052323861,-0.64019076,0.345421503,-1.281884395,52708.36678,q_const_0,-1.175639541,label num hi 1,1.345645174,,-0.64019076,-0.508600439,label num lo 3,-0.06063491,High,0
,,Miller,28-01-1944,001-724-940-6068x40584,rebecca81@example.net,0074 Vanessa Pike Apt. 803,,MD,,Q4,,Rand Choice 1,3.285956866,q_const_0,449.9007622,-2.34336759,G6,constant_value,,constant_value,-0.845028902,1.085283269,Tuesday,1.562417494,-0.384828858,-2.502847469,0.346778923,-0.374916223,48466.47714,q_const_0,0.838242589,label num hi 1,,,-2.502847469,-1.298788448,,1.085283269,,1
binary_2,,Hall,06-01-2000,(736)987-1004x1042,ericmclaughlin@example.net,4968 William Groves Apt. 298,,,,,,Rand Choice 2,-3.562011148,q_const_0,457.8054775,0.610241239,G1,constant_value,0.232663178,constant_value,-1.562711897,-1.478354135,,,0.634623628,2.092603244,,-1.89388725,57429.05666,q_const_0,-2.989669793,label num hi 2,,,2.092603244,,,-1.478354135,Low,0
binary_2,,Jackson,14-08-1940,001-394-665-7198x886,zward@example.net,36630 Erin Centers Suite 345,North Williamstad,,99615,Q1,,Rand Choice 2,-2.995840722,q_const_0,420.1097013,-1.111369458,G2,constant_value,0.098637184,constant_value,-1.073245321,-1.648743185,Saturday,,-0.165841007,-1.058506662,,-0.871350269,38264.12896,q_const_0,-1.987673028,label num hi 6,,2.400194966,-1.058506662,,label num lo 3,-1.648743185,Low,0
binary_2,,,14-02-1942,,,,Port Christopherview,AZ,,Q2,West,Rand Choice 1,-1.008509535,q_const_0_1,298.7597793,-0.0817884,G4,constant_value,,constant_value,,-0.514322276,Wednesday,0.458771181,-0.386773751,0.437673217,,-0.191350369,50257.97999,q_const_0,0.880768756,label num hi 11,,-1.67268071,0.437673217,0.012008503,label num lo 3,-0.514322276,Low,0
binary_2,,Fletcher,29-06-1964,001-225-443-1874,vaughnallen@example.org,735 Simmons Inlet Suite 762,,TN,,Q3,,Rand Choice 2,0.904516979,q_const_0,251.1573894,-0.801101595,G4,constant_value,0.862928899,constant_value,,0.360221098,Sunday,,1.326171139,0.301774197,,0.808789312,75232.97079,q_const_0,-2.911485001,,,1.18023341,0.301774197,2.052039676,label num lo 2,0.360221098,High,1
,,Morris,04-07-1996,+1-853-477-4977x74325,jessicaarmstrong@example.com,16351 Michelle Knolls Apt. 559,Duffyport,IA,,,East,Rand Choice 1,4.249001997,q_const_0,293.3044394,-0.333403903,G6,constant_value,0.398684189,constant_value,-0.805626149,1.938387972,Saturday,2.325697969,-0.429450903,0.420996743,0.797792298,-0.633135353,52986.28744,q_const_0,4.376288427,label num hi 8,,7.244754311,0.420996743,-0.979360264,label num lo 1,1.938387972,High,1
binary_1,Katherine,Thompson,23-07-1910,,chelsea60@example.com,,,ID,72541,Q3,North,Rand Choice 1,1.962447305,q_const_0,499.2389351,0.320786532,G5,constant_value,,constant_value,1.114889746,0.883845553,Monday,2.704118699,-0.407194173,0.516460547,0.447868657,0.748545195,57718.23461,q_const_0,1.780631199,label num hi 13,1.070351521,3.829835782,0.516460547,0.702124514,label num lo 3,0.883845553,High,1
binary_1,Jennifer,,09-11-1909,3542317302,redwards@example.com,7894 Sally Mill,Sotomouth,NY,57866,Q1,West,Rand Choice 1,-2.489671223,q_const_0,506.211775,-0.488086681,G2,constant_value,0.308456697,constant_value,,-1.406870304,Sunday,0.938055409,0.170593924,-1.018531214,,0.793432234,,q_const_0,-0.690123643,,,,-1.018531214,0.308381605,label num lo 2,-1.406870304,Low,0
binary_1,,Martinez,,486-679-7878x68746,townsendlouis@example.net,49480 Barton Parks Suite 175,,MD,59110,,,Rand Choice 2,2.866933114,q_const_0,559.2683824,0.653730276,G6,constant_value,0.366755092,constant_value,,0.76912152,Sunday,,0.63375619,-3.376195428,0.892401948,-1.748361494,33657.06036,q_const_0,0.12554943,label num hi 11,3.288976096,2.498461357,-3.376195428,0.209169028,label num lo 2,0.76912152,High,1
binary_1,,Wiley,22-05-1971,686.737.3480x10512,kcampbell@example.com,,Lisahaven,ME,83331,Q1,East,Rand Choice 1,-4.395536964,q_const_0,169.6407585,-0.106097989,G1,constant_value,0.059426943,constant_value,,-2.34935873,Monday,,-0.632500239,-1.39932355,0.071403205,-0.823220616,51876.99427,q_const_0,-5.139164817,label num hi 7,,2.492111886,-1.39932355,0.142219261,label num lo 1,-2.34935873,Low,0
binary_1,Erica,Patterson,21-06-1981,364.858.0088,charlesreynolds@example.com,68906 Jeffery Glen,,CA,58313,Q4,North,Rand Choice 2,2.592562976,q_const_0,304.6332665,-1.222018558,G5,constant_value,0.298362935,constant_value,0.866884485,0.87539833,Thursday,-2.539504772,0.392153068,-1.677334379,,1.722868367,47125.81993,q_const_0,3.764416298,label num hi 12,,,-1.677334379,-0.563550909,label num lo 2,0.87539833,High,1
binary_1,,Castillo,27-09-1949,+1-880-251-8295x7832,,903 Ballard Points,Wallacehaven,NC,,,,Rand Choice 2,1.083197705,q_const_0,338.1501712,0.45829552,G5,constant_value,0.335599273,constant_value,0.71836006,0.433568235,Wednesday,2.215719051,1.86344094,0.228655043,,-0.278711529,32642.73009,q_const_0,-0.22271372,label num hi 3,,0.402108202,0.228655043,1.792997937,,0.433568235,High,1
binary_1,Heather,West,27-04-1922,489.204.4221x902,seanjenkins@example.net,8359 Noah Throughway Suite 523,Mitchellside,OR,36949,,East,Rand Choice 1,3.267364942,q_const_0,365.8375062,-0.558423461,G6,constant_value,0.969872785,constant_value,-1.630467488,1.667750375,,4.461630118,-0.169358008,1.781716393,,-1.767405966,57206.18657,q_const_0,1.433934996,label num hi 8,2.80181505,1.752864866,1.781716393,,label num lo 1,1.667750375,High,1
binary_2,Joe,Anderson,02-07-1930,(788)611-1217,brianward@example.org,0674 Kimberly Mall Suite 533,Sarahfurt,ME,75051,Q2,,Rand Choice 2,-2.09182574,q_const_0,328.7068616,0.7352849,G3,constant_value,0.056549294,constant_value,,-0.911651971,Friday,-2.095258285,1.084491515,1.224270102,0.496668192,-0.093085987,39716.11187,q_const_0,-5.462149529,label num hi 2,,1.648962357,1.224270102,0.966841236,,-0.911651971,Low,0
binary_2,Martin,,20-08-1977,001-915-251-4398x2266,,822 Ramsey Pines,,,,Q4,East,Rand Choice 2,2.502001092,q_const_0,319.2523055,0.367751353,G5,constant_value,0.48096753,constant_value,,1.029642877,Monday,,-1.206909303,-0.252892539,,2.00321117,43009.7153,q_const_0,6.076393736,label num hi 12,6.761559975,-7.660561687,-0.252892539,-0.671505284,label num lo 3,1.029642877,High,0
binary_2,,Mullins,04-06-1971,752-828-1932x485,earlgreen@example.com,,,,94451,Q2,,Rand Choice 2,-1.971031778,q_const_0,489.1204545,0.800529906,G3,constant_value,,constant_value,,-1.165629463,Thursday,,-0.218187647,-1.025340132,,0.251035323,67467.49158,q_const_0,-5.424428034,label num hi 8,,1.332148629,-1.025340132,0.188511973,label num lo 1,-1.165629463,Low,0
binary_2,,,02-06-2005,(544)432-4304x781,david30@example.org,162 Lyons Centers,,MS,78093,Q4,,Rand Choice 1,3.862136763,q_const_0,496.4800162,0.377805956,G6,constant_value,0.938687308,constant_value,,1.573713514,Saturday,1.098124224,-0.628149942,-0.91280228,,0.462310215,53706.74967,q_const_0,0.699450423,label num hi 13,4.716014506,0.192786159,-0.91280228,-0.557026309,label num lo 3,1.573713514,High,1
,,Mcguire,21-12-1963,7948288370,amy49@example.org,,,WV,37725,,,Rand Choice 1,2.382922034,q_const_0,332.9626861,-0.083329657,G5,constant_value,0.850846367,constant_value,,1.181180972,,-1.161034299,0.273155476,1.248447161,,-0.099463556,38421.00074,q_const_0,-1.434163423,label num hi 6,,3.5521498,1.248447161,-0.368480306,label num lo 2,1.181180972,High,1
binary_2,James,Bishop,16-07-1954,-8654,lmckinney@example.com,841 Bautista Roads,West Traciside,AR,66830,Q3,South,Rand Choice 1,1.59267131,q_const_0,399.4555489,-0.142343155,G5,constant_value,0.665175503,constant_value,-2.861361319,0.555777598,Tuesday,0.957765753,-1.242517642,-0.609856615,0.961152734,-2.632785387,48362.82342,q_const_0,4.929537773,label num hi 11,4.644696229,2.835798221,-0.609856615,0.150954993,label num lo 2,0.555777598,High,0
binary_2,Colin,Smith,19-08-1941,678-773-9986,hermanbrandi@example.net,8399 Walter Isle Apt. 792,,NE,,Q3,West,Rand Choice 2,0.958787795,q_const_0,201.638987,0.778502033,G4,constant_value,0.156104563,constant_value,,-0.000162537,Sunday,2.629925343,-2.892396166,-2.493911379,0.680510896,-0.855461078,59989.2526,q_const_0,1.874269368,label num hi 4,7.572771522,-0.263730962,-2.493911379,-3.123044698,label num lo 2,-0.000162537,High,1
binary_2,,James,25-07-1958,,jason67@example.net,06443 Sandoval Cove Apt. 410,,MD,37131,,,Rand Choice 2,2.685126219,q_const_0,339.9737567,1.383581284,G5,constant_value,0.593702599,constant_value,0.305176886,1.045959113,Thursday,2.332121562,1.659764036,-0.754405465,0.639608902,0.757389234,44643.2418,q_const_0,1.520644935,label num hi 13,2.639374036,,-0.754405465,0.956467581,,1.045959113,High,1
binary_1,,Travis,31-03-1963,267-838-5075,espinozamichelle@example.org,8924 Mcdonald Burgs Suite 552,West Ronaldburgh,ME,75535,,,Rand Choice 2,-2.555320523,q_const_0,494.8888088,0.300199335,G2,constant_value,0.751048616,constant_value,,-1.005787916,Wednesday,,-0.292837662,2.110642776,,0.367239137,28873.83667,q_const_0,-1.429855346,,,,2.110642776,-0.22398969,label num lo 3,-1.005787916,Low,0
,,Hawkins,20-02-2000,675.554.0668x6725,christiansmith@example.net,3067 Adam Oval Suite 693,,AR,,Q1,,Rand Choice 1,-2.313527025,q_const_0,93.53643418,0.678379587,G3,constant_value,0.295697459,constant_value,,-1.304245442,Saturday,-1.986996705,-0.805789437,-0.870864815,0.175453568,0.222799056,32452.60214,q_const_0,-1.534746318,label num hi 8,,2.423242535,-0.870864815,0.001766523,label num lo 2,-1.304245442,Low,0
binary_2,,Davis,21-06-2003,627.375.4650x3008,copelandjason@example.com,,,OR,,,West,Rand Choice 2,3.006867277,q_const_0,442.6919623,0.712440313,G6,constant_value,,constant_value,1.939162418,1.249290079,Tuesday,1.346254315,0.730443652,-0.369594794,0.849469853,1.989131653,,q_const_0,-0.442714022,label num hi 2,8.559724928,4.430978349,-0.369594794,1.223271662,label num lo 3,1.249290079,High,1
binary_1,,Sampson,15-03-1965,,barberjohnny@example.com,3630 Melissa Glens,North Elizabethmouth,KY,,Q3,,Rand Choice 2,1.332483282,q_const_0,325.2914259,-0.487856037,G5,constant_value,0.878318277,constant_value,-0.57774419,0.592396301,Wednesday,,-1.283166315,0.536133993,,-0.608317401,42892.60981,q_const_0,-1.95525754,label num hi 12,,1.573427804,0.536133993,-1.124346352,,0.592396301,High,1
binary_1,,,08-10-1912,,whickman@example.net,6458 Wells Gateway,East Patricia,HI,33013,,East,Rand Choice 1,-2.053294863,q_const_0,388.2059433,-2.138996556,G3,constant_value,,constant_value,,-0.980595408,Saturday,,0.341155771,0.594173255,,-1.643029593,43626.84515,q_const_0,-0.687214965,,0.456303008,3.789190562,0.594173255,-0.422581118,label num lo 2,-0.980595408,Low,0
binary_1,,Nguyen,01-04-1941,,ronald53@example.com,8590 Ricky Pine Apt. 476,,WI,32564,Q1,,Rand Choice 1,-3.150977958,q_const_0,264.2086633,-0.253003952,G2,constant_value,0.207766905,constant_value,,-1.731973528,Saturday,-4.813856232,0.572251774,-1.136700478,,-2.2373369,47189.77623,q_const_0,0.536107767,,4.134548268,1.755752858,-1.136700478,0.118314915,label num lo 1,-1.731973528,Low,0
binary_1,,Liu,29-01-1913,,michelle47@example.org,715 Stephen Underpass Suite 861,,ME,,Q3,West,Rand Choice 1,2.178364986,q_const_0,460.2142757,-0.928459359,G5,constant_value,,constant_value,-2.171092361,0.843369509,,,0.17868236,-0.507658477,,-1.867357564,,q_const_0,0.360744203,label num hi 12,,1.29853568,-0.507658477,-0.149720978,,0.843369509,High,0
,Jo,Dalton,27-06-1920,,,9545 Adam Viaduct,Colemanton,AZ,8193,Q2,East,Rand Choice 1,-2.058012632,q_const_0,440.021721,0.01472428,G3,constant_value,0.232300968,constant_value,,-0.991438018,Thursday,-1.785827072,0.163456472,0.531554385,0.034340416,0.778714291,45636.09691,q_const_0,0.303416032,label num hi 5,,4.266216967,0.531554385,0.425601685,,-0.991438018,Low,0
binary_1,,,23-01-1981,,,5258 Christopher Glens Apt. 257,,WY,98413,,West,Rand Choice 1,1.808124817,q_const_0,414.1821207,-0.485255736,G5,constant_value,0.620890906,constant_value,,0.665287214,Thursday,3.607528946,1.139264503,-0.545329335,,-0.141040828,45735.14035,q_const_0,3.707053986,label num hi 13,,6.183083032,-0.545329335,,label num lo 3,0.665287214,High,1
binary_1,Judith,Stephens,31-08-1961,,,,,ND,82140,Q2,South,Rand Choice 2,-2.174956665,q_const_0,344.3186529,-0.815370551,G3,constant_value,0.769373697,constant_value,-0.04041271,-1.088904688,Wednesday,,-0.624396627,0.220916136,0.199502545,0.270618189,41175.45938,q_const_0,-4.925198207,label num hi 7,1.621394841,-0.759366479,0.220916136,,,-1.088904688,Low,0
binary_2,,Vaughn,16-06-1958,+1-587-809-9747x497,brivera@example.org,16429 Geoffrey Crossroad Suite 413,,SD,,Q2,North,Rand Choice 1,-2.07491268,q_const_0,353.4987892,0.492214449,G3,constant_value,0.27000195,constant_value,-0.579030922,-0.778229273,Sunday,-0.760168118,-0.999089687,2.134058643,0.02054129,,,q_const_0,0.946362018,label num hi 7,4.540642041,,2.134058643,-1.56258166,,-0.778229273,Low,0
,Jennifer,Smith,12-03-1967,(523)397-2819x6680,huntchristopher@example.net,84313 Robert Haven,,DE,65775,Q3,,Rand Choice 1,0.906059829,q_const_0,410.0605784,-1.67549441,G4,constant_value,0.592585597,constant_value,0.699099471,0.350154803,Saturday,6.000148661,-0.190193141,0.223593441,0.91335819,0.19849216,57070.69363,q_const_0,0.203468899,label num hi 13,4.310581183,3.090303639,0.223593441,-1.105326538,label num lo 1,0.350154803,High,1
binary_2,,Ramos,04-02-1981,,lewisalexander@example.net,,South Robertfurt,FL,18139,,South,Rand Choice 1,-0.178775735,q_const_0,,-0.570308764,G4,constant_value,0.06645728,constant_value,-0.384570475,-0.22548503,Thursday,,0.321484199,-0.277034791,,-0.332225837,40507.4833,q_const_0,0.52284985,label num hi 8,,4.279971519,-0.277034791,0.530724077,label num lo 2,-0.22548503,Low,1
binary_1,Yvette,Martinez,07-04-1982,,michael68@example.org,3061 Fletcher Oval,West Ashley,AZ,68792,,,Rand Choice 1,3.485021337,q_const_0,437.3712533,-1.229420859,G6,constant_value,0.906785498,constant_value,,1.793196922,Tuesday,,-0.447274016,1.954296868,0.765617532,-0.797646756,61796.24795,q_const_0,4.110660854,label num hi 2,2.286974314,1.542969893,1.954296868,0.641286214,label num lo 1,1.793196922,High,1
binary_1,,Cook,,+1-742-358-0938x88595,lmcgee@example.net,,,,,,,Rand Choice 2,-0.67858778,q_const_0,443.1456975,2.222335024,G4,constant_value,0.566941645,constant_value,-1.921981761,-0.532607912,Friday,,0.374530012,-0.811449471,,-1.23605646,57769.12836,q_const_0,0.888092995,label num hi 8,1.212261658,-0.609579618,-0.811449471,,label num lo 4,-0.532607912,Low,0
binary_2,,Carey,17-12-1946,,carol69@example.org,,,TN,61256,,North,Rand Choice 1,-0.595775381,q_const_0,587.5427077,-3.272996118,G4,constant_value,0.082901111,constant_value,-0.52046112,-0.428166217,Tuesday,0.514779599,-2.226410465,-0.334741711,,-0.568208612,46510.45391,q_const_0,-6.049641892,label num hi 7,4.404193353,2.541577228,-0.334741711,-0.788506665,label num lo 3,-0.428166217,Low,0
binary_1,Kristie,Burke,18-08-1978,,danielle59@example.org,,,CT,5011,,South,Rand Choice 1,2.114645897,q_const_0,292.470066,-0.802061843,G5,constant_value,0.666487338,constant_value,-1.026665974,0.994846876,Saturday,3.918156898,0.309074148,0.805880166,0.803445131,0.01218823,37680.23717,q_const_0,2.151091896,label num hi 5,1.334361748,3.276036721,0.805880166,1.518268689,label num lo 3,0.994846876,High,1
binary_1,Katherine,Davis,,,rrios@example.net,06761 Dunn Village,Jonestown,TX,10329,,,Rand Choice 2,-3.610596138,q_const_0,392.1463633,2.808329707,G1,constant_value,0.663864438,constant_value,,-1.691973122,Saturday,,-0.809979067,0.708753916,0.285876009,-0.212697827,46315.32745,q_const_0,0.355187737,label num hi 3,,0.023115294,0.708753916,-0.674959052,label num lo 1,-1.691973122,Low,0
,,Osborne,15-02-2020,,flee@example.net,79151 Ramirez Ports Suite 251,,GU,,Q3,South,Rand Choice 2,0.259436389,q_const_0,318.5909756,-0.800767529,G4,constant_value,0.212693,constant_value,,-0.078355781,Thursday,-0.786188777,0.180674749,-0.693752392,0.103176736,0.916660498,27612.01463,q_const_0,-3.192322892,label num hi 2,2.071203606,3.227803362,-0.693752392,-0.079645461,,-0.078355781,High,0
binary_1,Alyssa,Beard,26-03-1940,(298)551-9391,morenochristopher@example.org,,,IN,,Q2,West,Rand Choice 1,-0.452767421,q_const_0,340.4853639,-0.874327061,G4,constant_value,0.671573658,constant_value,,-0.445851769,Wednesday,-0.867103831,-1.299504034,-0.946921916,,1.906312188,29630.13067,q_const_0,1.662201691,label num hi 2,,1.644248327,-0.946921916,0.618458084,label num lo 3,-0.445851769,Low,0
